ID,time_ms,timestamp,luminance,a,b,chroma,hue
35,35035.0,00:00:35,90.5,1.365234375,11.46875,6.378807544708252,83.20197296142578
36,36036.0,00:00:36,89.5625,1.6630859375,12.828125,7.147026538848877,82.58648681640625
37,37037.0,00:00:37,89.0,2.126953125,14.015625,7.833244800567627,81.35552978515625
38,38038.0,00:00:38,87.6875,2.173828125,15.765625,8.791360855102539,82.13887023925781
39,39039.0,00:00:39,85.375,2.44921875,17.453125,9.736529350280762,82.02696228027344
40,40040.0,00:00:40,79.75,4.44140625,19.984375,11.307494163513184,77.4947738647461
41,41041.0,00:00:41,77.8125,4.41015625,22.640625,12.740351676940918,78.94955444335938
42,42042.0,00:00:42,75.5625,4.65625,26.5625,14.898270606994629,80.06861114501953
43,43043.0,00:00:43,73.5625,5.00390625,30.546875,17.099348068237305,80.68408966064453
44,44044.0,00:00:44,71.3125,6.0234375,32.8125,18.437257766723633,79.62098693847656
45,45045.0,00:00:45,71.25,6.3515625,33.25,18.69620704650879,79.1733627319336
46,46046.0,00:00:46,71.3125,6.5,33.1875,18.678943634033203,78.89360046386719
47,47047.0,00:00:47,71.4375,6.28515625,33.96875,19.076000213623047,79.50907897949219
48,48048.0,00:00:48,71.4375,6.34375,33.78125,18.989683151245117,79.34122467041016
49,49049.0,00:00:49,71.4375,6.38671875,33.625,18.90336799621582,79.22931671142578
50,50050.0,00:00:50,84.25,1.7177734375,22.40625,12.412347793579102,85.60794830322266
51,51051.0,00:00:51,84.5,1.6953125,22.09375,12.239714622497559,85.60794830322266
52,52052.0,00:00:52,84.6875,1.6708984375,21.828125,12.092975616455078,85.60794830322266
53,53053.0,00:00:53,84.75,1.6689453125,21.59375,11.9635009765625,85.60794830322266
54,54054.0,00:00:54,95.5,-0.564453125,9.8203125,5.433639049530029,93.27349853515625
55,55055.0,00:00:55,95.5,-0.55810546875,9.7734375,5.40774393081665,93.27349853515625
56,56056.0,00:00:56,95.5625,-0.55712890625,9.75,5.394796371459961,93.27349853515625
57,57057.0,00:00:57,95.5625,-0.556640625,9.7578125,5.399112224578857,93.27349853515625
58,58058.0,00:00:58,95.5625,-0.57177734375,9.75,5.394796371459961,93.3294448852539
59,59059.0,00:00:59,95.5625,-0.55126953125,9.7109375,5.373217582702637,93.27349853515625
60,60060.0,00:01:00,87.875,1.1259765625,22.421875,12.403716087341309,87.1186752319336
61,61061.0,00:01:01,87.75,1.07421875,22.53125,12.46413803100586,87.28653717041016
62,62062.0,00:01:02,87.75,1.072265625,22.53125,12.46413803100586,87.28653717041016
63,63063.0,00:01:03,87.75,0.98486328125,22.625,12.515928268432617,87.51034545898438
64,64064.0,00:01:04,87.8125,1.03125,22.546875,12.472769737243652,87.3984375
65,65065.0,00:01:05,87.625,1.0361328125,22.59375,12.490033149719238,87.3984375
66,66066.0,00:01:06,87.5625,1.060546875,22.640625,12.515928268432617,87.34248352050781
67,67067.0,00:01:07,89.875,-0.7001953125,21.109375,11.670023918151855,91.87467193603516
68,68068.0,00:01:08,90.1875,-0.65673828125,20.828125,11.514654159545898,91.81871795654297
69,69069.0,00:01:09,90.5,-0.66455078125,20.40625,11.281599044799805,91.87467193603516
70,70070.0,00:01:10,90.875,-0.62890625,20.046875,11.083069801330566,91.81871795654297
71,71071.0,00:01:11,86.1875,1.521484375,25.578125,14.155946731567383,86.61509704589844
72,72072.0,00:01:12,86.3125,1.4560546875,25.234375,13.966049194335938,86.67105102539062
73,73073.0,00:01:13,86.125,1.732421875,24.875,13.776152610778809,85.99961853027344
74,74074.0,00:01:14,86.125,1.771484375,25.03125,13.862469673156738,85.94366455078125
75,75075.0,00:01:15,83.5,2.431640625,22.8125,12.679929733276367,83.92935943603516
76,76076.0,00:01:16,83.3125,1.98828125,22.9375,12.714456558227539,85.04841613769531
77,77077.0,00:01:17,84.25,1.7890625,23.203125,12.852563858032227,85.60794830322266
78,78078.0,00:01:18,85.6875,1.3203125,23.515625,13.007933616638184,86.782958984375
79,79079.0,00:01:19,84.625,1.2470703125,23.71875,13.120145797729492,87.00676727294922
80,80080.0,00:01:20,88.0,0.775390625,18.765625,10.375272750854492,87.62225341796875
81,81081.0,00:01:21,83.0,2.748046875,19.703125,10.98812198638916,82.08291625976562
82,82082.0,00:01:22,82.4375,2.96875,19.78125,11.048543930053711,81.4674301147461
83,83083.0,00:01:23,81.875,3.177734375,19.90625,11.134860038757324,80.90790557861328
84,84084.0,00:01:24,81.125,3.490234375,20.09375,11.264335632324219,80.12456512451172
85,85085.0,00:01:25,81.0625,3.537109375,20.25,11.359283447265625,80.06861114501953
86,86086.0,00:01:26,84.0625,2.77734375,20.21875,11.272967338562012,82.19481658935547
87,87087.0,00:01:27,83.5,2.970703125,21.890625,12.205187797546387,82.25077056884766
88,88088.0,00:01:28,80.75,3.96484375,25.09375,14.035102844238281,81.01980590820312
89,89089.0,00:01:29,79.75,4.08984375,25.84375,14.449422836303711,81.01980590820312
90,90090.0,00:01:30,83.125,2.9765625,22.75,12.679929733276367,82.5305404663086
91,91091.0,00:01:31,84.0,2.58203125,21.515625,11.972132682800293,83.1460189819336
92,92092.0,00:01:32,83.0625,3.18359375,21.65625,12.092975616455078,81.63529205322266
93,93093.0,00:01:33,83.8125,3.07421875,21.265625,11.868552207946777,81.74720001220703
94,94094.0,00:01:34,84.8125,2.673828125,20.9375,11.661392211914062,82.69839477539062
95,95095.0,00:01:35,85.3125,2.201171875,20.90625,11.618233680725098,83.98531341552734
96,96096.0,00:01:36,85.0,2.234375,21.171875,11.764972686767578,83.98531341552734
97,97097.0,00:01:37,83.875,2.46875,21.84375,12.144765853881836,83.53768920898438
98,98098.0,00:01:38,83.1875,2.71484375,22.28125,12.395084381103516,83.03411102294922
99,99099.0,00:01:39,82.75,2.8203125,22.515625,12.533191680908203,82.86625671386719
100,100100.0,00:01:40,82.375,2.83984375,22.5625,12.559086799621582,82.810302734375
101,101101.0,00:01:41,81.75,2.845703125,22.984375,12.792141914367676,82.92221069335938
102,102102.0,00:01:42,80.6875,2.99609375,23.140625,12.887089729309082,82.64244079589844
103,103103.0,00:01:43,79.5,3.263671875,22.859375,12.757615089416504,81.85910034179688
104,104104.0,00:01:44,79.3125,3.115234375,22.828125,12.731719970703125,82.25077056884766
105,105105.0,00:01:45,79.5625,2.873046875,23.296875,12.964775085449219,82.97815704345703
106,106106.0,00:01:46,79.875,2.9375,23.75,13.215093612670898,82.92221069335938
107,107107.0,00:01:47,80.5625,3.0,23.796875,13.24962043762207,82.810302734375
108,108108.0,00:01:48,82.4375,2.607421875,23.640625,13.137408256530762,83.70555114746094
109,109109.0,00:01:49,82.8125,2.3984375,23.6875,13.154671669006348,84.20912170410156
110,110110.0,00:01:50,81.6875,2.572265625,24.15625,13.422253608703613,83.92935943603516
111,111111.0,00:01:51,80.0625,2.70703125,24.625,13.681203842163086,83.70555114746094
112,112112.0,00:01:52,79.75,2.716796875,24.765625,13.758889198303223,83.7614974975586
113,113113.0,00:01:53,79.5,2.79296875,25.078125,13.940154075622559,83.64959716796875
114,114114.0,00:01:54,79.25,2.828125,25.3125,14.069629669189453,83.64959716796875
115,115115.0,00:01:55,79.5,2.708984375,25.0,13.89699649810791,83.81745147705078
116,116116.0,00:01:56,79.875,2.306640625,24.90625,13.819311141967773,84.71269989013672
117,117117.0,00:01:57,80.25,2.1875,24.484375,13.58625602722168,84.88056182861328
118,118118.0,00:01:58,80.625,2.01171875,24.375,13.508570671081543,85.27223205566406
119,119119.0,00:01:59,81.0,1.775390625,23.984375,13.284147262573242,85.77580261230469
120,120120.0,00:02:00,81.625,1.6376953125,23.703125,13.128777503967285,86.05557250976562
121,121121.0,00:02:01,82.4375,1.8330078125,23.171875,12.843932151794434,85.49604034423828
122,122122.0,00:02:02,83.4375,1.603515625,22.15625,12.27424144744873,85.88771057128906
123,123123.0,00:02:03,84.0,1.482421875,21.5,11.90307903289795,86.05557250976562
124,124124.0,00:02:04,84.5625,1.443359375,20.6875,11.454232215881348,85.99961853027344
125,125125.0,00:02:05,85.0625,1.259765625,20.59375,11.40244197845459,86.5031967163086
126,126126.0,00:02:06,85.625,1.224609375,20.515625,11.359283447265625,86.55914306640625
127,127127.0,00:02:07,85.4375,1.1201171875,20.078125,11.108964920043945,86.782958984375
128,128128.0,00:02:08,85.0625,1.2724609375,19.75,10.936331748962402,86.33533477783203
129,129129.0,00:02:09,84.9375,1.5185546875,19.078125,10.573801040649414,85.4400863647461
130,130130.0,00:02:10,85.4375,1.3662109375,18.59375,10.297587394714355,85.77580261230469
131,131131.0,00:02:11,87.1875,0.8271484375,17.890625,9.891899108886719,87.34248352050781
132,132132.0,00:02:12,89.375,0.08831787109375,17.0625,9.425788879394531,89.69251251220703
133,133133.0,00:02:13,91.0,-0.2646484375,16.53125,9.132311820983887,90.92346954345703
134,134134.0,00:02:14,92.1875,-0.5498046875,16.140625,8.916520118713379,91.93062591552734
135,135135.0,00:02:15,92.6875,-0.66259765625,15.8046875,8.739570617675781,92.37825012207031
136,136136.0,00:02:16,93.0,-0.7236328125,15.6171875,8.635990142822266,92.65801239013672
137,137137.0,00:02:17,93.25,-0.6923828125,15.453125,8.545357704162598,92.54610443115234
138,138138.0,00:02:18,93.4375,-0.68798828125,15.234375,8.424514770507812,92.60205841064453
139,139139.0,00:02:19,93.5,-0.68310546875,15.0703125,8.333881378173828,92.60205841064453
140,140140.0,00:02:20,93.5,-0.66552734375,14.9921875,8.29072380065918,92.54610443115234
141,141141.0,00:02:21,93.5,-0.66552734375,14.9921875,8.29072380065918,92.54610443115234
142,142142.0,00:02:22,93.5,-0.66064453125,14.9921875,8.29072380065918,92.54610443115234
143,143143.0,00:02:23,93.5,-0.67578125,14.9765625,8.282092094421387,92.60205841064453
144,144144.0,00:02:24,93.5,-0.68505859375,14.9765625,8.282092094421387,92.60205841064453
145,145145.0,00:02:25,93.5625,-0.693359375,14.9609375,8.273460388183594,92.65801239013672
146,146146.0,00:02:26,93.5625,-0.69091796875,14.9609375,8.273460388183594,92.65801239013672
147,147147.0,00:02:27,93.5625,-0.67724609375,14.9453125,8.2648286819458,92.60205841064453
148,148148.0,00:02:28,98.75,0.015625,0.0,0.008631674572825432,0.0
149,149149.0,00:02:29,98.75,0.015625,0.0,0.008631674572825432,0.0
150,150150.0,00:02:30,88.5,1.0625,15.9140625,8.808624267578125,86.16747283935547
151,151151.0,00:02:31,87.1875,1.0751953125,19.0,10.51338005065918,86.782958984375
152,152152.0,00:02:32,87.5,1.0244140625,19.265625,10.660118103027344,86.95081329345703
153,153153.0,00:02:33,87.6875,0.77734375,19.609375,10.84138298034668,87.73416137695312
154,154154.0,00:02:34,87.625,0.8310546875,19.8125,10.953595161437988,87.62225341796875
155,155155.0,00:02:35,87.5,0.908203125,19.765625,10.92770004272461,87.34248352050781
156,156156.0,00:02:36,87.5625,0.9091796875,19.609375,10.84138298034668,87.34248352050781
157,157157.0,00:02:37,87.75,0.8984375,19.375,10.711908340454102,87.34248352050781
158,158158.0,00:02:38,87.8125,0.75927734375,19.4375,10.746435165405273,87.79010772705078
159,159159.0,00:02:39,87.875,0.7822265625,19.15625,10.591064453125,87.67820739746094
160,160160.0,00:02:40,87.875,0.81591796875,18.9375,10.470221519470215,87.51034545898438
161,161161.0,00:02:41,88.0625,0.7958984375,18.90625,10.452958106994629,87.56629943847656
162,162162.0,00:02:42,88.1875,0.708984375,19.03125,10.522011756896973,87.84606170654297
163,163163.0,00:02:43,88.9375,0.6513671875,19.4375,10.746435165405273,88.06987762451172
164,164164.0,00:02:44,88.0625,0.82421875,21.03125,11.62686538696289,87.73416137695312
165,165165.0,00:02:45,85.875,1.259765625,22.734375,12.576350212097168,86.83891296386719
166,166166.0,00:02:46,83.0625,1.7861328125,24.4375,13.534465789794922,85.83175659179688
167,167167.0,00:02:47,84.875,1.56640625,23.4375,12.982038497924805,86.16747283935547
168,168168.0,00:02:48,86.25,1.3447265625,22.859375,12.654034614562988,86.61509704589844
169,169169.0,00:02:49,85.6875,1.302734375,23.515625,13.007933616638184,86.83891296386719
170,170170.0,00:02:50,85.4375,1.318359375,23.78125,13.16330337524414,86.83891296386719
171,171171.0,00:02:51,85.3125,1.4140625,24.046875,13.310042381286621,86.61509704589844
172,172172.0,00:02:52,85.0625,1.5888671875,24.1875,13.387727737426758,86.22342681884766
173,173173.0,00:02:53,85.125,1.6279296875,24.34375,13.482675552368164,86.16747283935547
174,174174.0,00:02:54,85.125,1.462890625,24.46875,13.543097496032715,86.55914306640625
175,175175.0,00:02:55,85.125,1.5859375,24.234375,13.422253608703613,86.27938079833984
176,176176.0,00:02:56,85.0,1.505859375,24.203125,13.396358489990234,86.4472427368164
177,177177.0,00:02:57,84.875,1.5947265625,24.25,13.422253608703613,86.22342681884766
178,178178.0,00:02:58,85.1875,1.638671875,24.234375,13.422253608703613,86.11152648925781
179,179179.0,00:02:59,85.0,1.830078125,24.109375,13.353200912475586,85.66390228271484
180,180180.0,00:03:00,84.9375,1.6435546875,24.203125,13.404990196228027,86.11152648925781
181,181181.0,00:03:01,84.375,1.806640625,24.0,13.301410675048828,85.71985626220703
182,182182.0,00:03:02,85.1875,1.8232421875,23.640625,13.094250679016113,85.60794830322266
183,183183.0,00:03:03,83.3125,2.107421875,23.234375,12.887089729309082,84.8246078491211
184,184184.0,00:03:04,84.8125,1.990234375,23.5,13.02519702911377,85.16032409667969
185,185185.0,00:03:05,83.6875,2.0078125,23.234375,12.887089729309082,85.04841613769531
186,186186.0,00:03:06,85.4375,1.74609375,23.375,12.947511672973633,85.71985626220703
187,187187.0,00:03:07,86.875,1.56640625,22.71875,12.576350212097168,86.05557250976562
188,188188.0,00:03:08,86.5,1.6904296875,22.65625,12.550455093383789,85.71985626220703
189,189189.0,00:03:09,85.5,1.9013671875,23.515625,13.033828735351562,85.3841323852539
190,190190.0,00:03:10,84.625,1.9873046875,24.40625,13.525834083557129,85.32818603515625
191,191191.0,00:03:11,83.125,2.18359375,25.0,13.862469673156738,84.99246215820312
192,192192.0,00:03:12,81.625,2.7265625,25.140625,13.966049194335938,83.81745147705078
193,193193.0,00:03:13,79.3125,3.56640625,24.921875,13.905628204345703,81.85910034179688
194,194194.0,00:03:14,75.375,4.5859375,24.75,13.905628204345703,79.50907897949219
195,195195.0,00:03:15,72.75,5.1640625,24.5625,13.862469673156738,78.11026000976562
196,196196.0,00:03:16,70.0625,5.44140625,24.609375,13.922890663146973,77.55072784423828
197,197197.0,00:03:17,65.5625,7.00390625,22.640625,13.094250679016113,72.79473114013672
198,198198.0,00:03:18,63.59375,7.84765625,21.84375,12.818037033081055,70.22090148925781
199,199199.0,00:03:19,62.6875,8.6484375,22.65625,13.396358489990234,69.10183715820312
200,200200.0,00:03:20,66.4375,8.0390625,24.125,14.043734550476074,71.56376647949219
201,201201.0,00:03:21,70.4375,7.1953125,25.234375,14.492581367492676,74.08164978027344
202,202202.0,00:03:22,72.5,6.30078125,25.0,14.242262840270996,75.87213897705078
203,203203.0,00:03:23,72.3125,6.375,23.96875,13.698467254638672,75.08879852294922
204,204204.0,00:03:24,73.8125,6.44921875,23.4375,13.430885314941406,74.64117431640625
205,205205.0,00:03:25,76.4375,5.92578125,22.6875,12.956143379211426,75.36856842041016
206,206206.0,00:03:26,78.0625,5.6328125,21.796875,12.43824291229248,75.53642272949219
207,207207.0,00:03:27,78.9375,5.30859375,21.5,12.231082916259766,76.15190887451172
208,208208.0,00:03:28,79.375,5.19140625,21.34375,12.136134147644043,76.31976318359375
209,209209.0,00:03:29,79.6875,5.109375,21.171875,12.032554626464844,76.43167114257812
210,210210.0,00:03:30,79.875,5.0234375,21.078125,11.972132682800293,76.59952545166016
211,211211.0,00:03:31,76.5625,6.01171875,23.125,13.197830200195312,75.42451477050781
212,212212.0,00:03:32,76.25,6.01953125,23.8125,13.568992614746094,75.8161849975586
213,213213.0,00:03:33,77.25,5.7265625,23.640625,13.4395170211792,76.37571716308594
214,214214.0,00:03:34,78.9375,5.11328125,23.046875,13.042460441589355,77.4947738647461
215,215215.0,00:03:35,76.6875,5.875,23.890625,13.594887733459473,76.20785522460938
216,216216.0,00:03:36,76.875,5.75390625,23.96875,13.612151145935059,76.48762512207031
217,217217.0,00:03:37,72.6875,6.84375,24.109375,13.845206260681152,74.13760375976562
218,218218.0,00:03:38,72.5625,7.0078125,24.125,13.879733085632324,73.80188751220703
219,219219.0,00:03:39,72.5,7.1875,24.078125,13.879733085632324,73.35426330566406
220,220220.0,00:03:40,73.9375,6.73046875,23.171875,13.327305793762207,73.80188751220703
221,221221.0,00:03:41,75.8125,5.765625,22.0,12.559086799621582,75.31261444091797
222,222222.0,00:03:42,77.9375,5.03515625,20.953125,11.90307903289795,76.48762512207031
223,223223.0,00:03:43,78.0,5.1171875,21.3125,12.110239028930664,76.48762512207031
224,224224.0,00:03:44,78.0625,4.95703125,21.953125,12.429611206054688,77.27096557617188
225,225225.0,00:03:45,77.5625,5.296875,22.578125,12.809405326843262,76.8233413696289
226,226226.0,00:03:46,77.625,4.3828125,23.578125,13.24962043762207,79.453125
227,227227.0,00:03:47,82.5625,2.197265625,25.625,14.207736015319824,85.1043701171875
228,228228.0,00:03:48,84.5,1.861328125,25.671875,14.216367721557617,85.83175659179688
229,229229.0,00:03:49,84.8125,1.78125,25.53125,14.138683319091797,85.99961853027344
230,230230.0,00:03:50,84.5,1.974609375,26.40625,14.62205696105957,85.71985626220703
231,231231.0,00:03:51,83.875,2.185546875,26.6875,14.794690132141113,85.32818603515625
232,232232.0,00:03:52,83.3125,2.3046875,25.21875,13.991944313049316,84.7686538696289
233,233233.0,00:03:53,82.8125,2.6015625,24.8125,13.784784317016602,84.04126739501953
234,234234.0,00:03:54,83.25,2.654296875,24.5,13.612151145935059,83.81745147705078
235,235235.0,00:03:55,82.625,2.6796875,24.671875,13.707098960876465,83.81745147705078
236,236236.0,00:03:56,82.4375,2.650390625,25.015625,13.89699649810791,83.92935943603516
237,237237.0,00:03:57,81.0625,2.833984375,25.546875,14.199104309082031,83.64959716796875
238,238238.0,00:03:58,77.75,3.5078125,24.75,13.81067943572998,81.91505432128906
239,239239.0,00:03:59,75.125,4.01171875,25.09375,14.043734550476074,80.90790557861328
240,240240.0,00:04:00,80.375,2.90625,25.96875,14.440791130065918,83.59364318847656
241,241241.0,00:04:01,80.8125,2.7109375,25.0,13.89699649810791,83.81745147705078
242,242242.0,00:04:02,81.375,2.802734375,24.9375,13.862469673156738,83.59364318847656
243,243243.0,00:04:03,81.4375,2.814453125,24.84375,13.81067943572998,83.53768920898438
244,244244.0,00:04:04,81.0625,2.80078125,24.609375,13.681203842163086,83.48173522949219
245,245245.0,00:04:05,80.875,2.92578125,24.8125,13.802047729492188,83.25792694091797
246,246246.0,00:04:06,81.8125,2.63671875,23.375,12.99930191040039,83.53768920898438
247,247247.0,00:04:07,84.6875,2.1875,21.703125,12.04981803894043,84.26507568359375
248,248248.0,00:04:08,83.4375,2.6640625,22.046875,12.265609741210938,83.0900650024414
249,249249.0,00:04:09,81.25,3.3828125,22.796875,12.731719970703125,81.57933807373047
250,250250.0,00:04:10,80.0,3.732421875,22.8125,12.77487850189209,80.68408966064453
251,251251.0,00:04:11,76.3125,4.6328125,22.875,12.887089729309082,78.5578842163086
252,252252.0,00:04:12,73.6875,5.30859375,22.046875,12.52455997467041,76.48762512207031
253,253253.0,00:04:13,74.875,5.63671875,23.4375,13.318674087524414,76.48762512207031
254,254254.0,00:04:14,77.75,4.63671875,24.234375,13.629414558410645,79.1733627319336
255,255255.0,00:04:15,78.1875,4.46875,24.546875,13.784784317016602,79.67694091796875
256,256256.0,00:04:16,78.6875,4.3359375,24.59375,13.793416023254395,80.01265716552734
257,257257.0,00:04:17,79.3125,4.0859375,24.96875,13.97468090057373,80.68408966064453
258,258258.0,00:04:18,78.875,4.171875,25.15625,14.086893081665039,80.57218933105469
259,259259.0,00:04:19,79.0625,4.00390625,25.15625,14.069629669189453,80.96385955810547
260,260260.0,00:04:20,78.9375,3.9375,25.390625,14.190472602844238,81.18766784667969
261,261261.0,00:04:21,79.0625,3.9765625,25.953125,14.509844779968262,81.29957580566406
262,262262.0,00:04:22,79.75,3.451171875,26.078125,14.53573989868164,82.4745864868164
263,263263.0,00:04:23,78.3125,3.76171875,26.84375,14.97595500946045,82.02696228027344
264,264264.0,00:04:24,76.375,4.421875,27.390625,15.329854011535645,80.8519515991211
265,265265.0,00:04:25,73.5,4.984375,26.265625,14.768795013427734,79.22931671142578
266,266266.0,00:04:26,73.125,4.7109375,26.125,14.665215492248535,79.7888412475586
267,267267.0,00:04:27,77.1875,4.0390625,27.71875,15.476592063903809,81.69124603271484
268,268268.0,00:04:28,77.375,3.970703125,27.890625,15.562909126281738,81.91505432128906
269,269269.0,00:04:29,77.625,3.765625,27.390625,15.278063774108887,82.19481658935547
270,270270.0,00:04:30,78.5625,3.697265625,26.1875,14.613425254821777,81.97100830078125
271,271271.0,00:04:31,79.0625,3.66015625,25.328125,14.138683319091797,81.80314636230469
272,272272.0,00:04:32,79.375,3.552734375,24.703125,13.784784317016602,81.80314636230469
273,273273.0,00:04:33,79.8125,3.505859375,24.3125,13.568992614746094,81.80314636230469
274,274274.0,00:04:34,80.625,3.38671875,23.9375,13.353200912475586,81.97100830078125
275,275275.0,00:04:35,81.5,3.18359375,23.609375,13.16330337524414,82.30672454833984
276,276276.0,00:04:36,80.6875,3.484375,23.984375,13.387727737426758,81.74720001220703
277,277277.0,00:04:37,79.25,4.12109375,24.4375,13.689835548400879,80.40432739257812
278,278278.0,00:04:38,77.5,4.70703125,24.921875,14.017839431762695,79.28527069091797
279,279279.0,00:04:39,76.5625,4.9140625,25.578125,14.389001846313477,79.1174087524414
280,280280.0,00:04:40,75.375,5.12109375,26.171875,14.734268188476562,78.94955444335938
281,281281.0,00:04:41,73.4375,5.640625,26.296875,14.855112075805664,77.88644409179688
282,282282.0,00:04:42,70.625,6.36328125,26.171875,14.881007194519043,76.31976318359375
283,283283.0,00:04:43,64.5625,7.890625,25.734375,14.87237548828125,72.96259307861328
284,284284.0,00:04:44,57.53125,9.828125,25.40625,15.045008659362793,68.8780288696289
285,285285.0,00:04:45,38.875,11.40625,20.109375,12.77487850189209,60.42913818359375
286,286286.0,00:04:46,25.984375,12.203125,18.1875,12.101607322692871,56.14874267578125
287,287287.0,00:04:47,37.46875,9.5390625,12.7109375,8.778412818908691,53.099308013916016
288,288288.0,00:04:48,27.015625,11.1640625,17.109375,11.281599044799805,56.876129150390625
289,289289.0,00:04:49,31.921875,10.5625,18.234375,11.644128799438477,59.92556381225586
290,290290.0,00:04:50,27.046875,11.0,17.390625,11.367915153503418,57.68744659423828
291,291291.0,00:04:51,23.96875,11.2734375,16.328125,10.962226867675781,55.36540222167969
292,292292.0,00:04:52,23.65625,11.3203125,16.109375,10.875909805297852,54.889801025390625
293,293293.0,00:04:53,23.40625,11.3359375,16.0,10.832751274108887,54.693965911865234
294,294294.0,00:04:54,23.203125,11.34375,15.9140625,10.798224449157715,54.52610778808594
295,295295.0,00:04:55,23.171875,11.34375,15.859375,10.772330284118652,54.41419982910156
296,296296.0,00:04:56,20.703125,10.921875,15.4453125,10.452958106994629,54.72194290161133
297,297297.0,00:04:57,27.453125,10.4296875,16.25,10.668749809265137,57.2957763671875
298,298298.0,00:04:58,28.953125,10.65625,16.125,10.67738151550293,56.54041290283203
299,299299.0,00:04:59,34.0625,10.5234375,16.828125,10.962226867675781,57.96721267700195
300,300300.0,00:05:00,45.78125,9.15625,18.203125,11.255703926086426,63.282737731933594
301,301301.0,00:05:01,63.53125,6.4609375,20.75,12.006659507751465,72.68282318115234
302,302302.0,00:05:02,80.1875,4.01953125,23.890625,13.387727737426758,80.46028137207031
303,303303.0,00:05:03,79.125,4.3203125,24.09375,13.517202377319336,79.84479522705078
304,304304.0,00:05:04,79.0625,4.26171875,24.234375,13.594887733459473,80.01265716552734
305,305305.0,00:05:05,79.1875,4.4765625,23.734375,13.344569206237793,79.34122467041016
306,306306.0,00:05:06,78.9375,4.53515625,23.359375,13.146039962768555,79.00550079345703
307,307307.0,00:05:07,78.75,4.53125,23.0,12.947511672973633,78.837646484375
308,308308.0,00:05:08,78.8125,4.43359375,22.53125,12.68856143951416,78.89360046386719
309,309309.0,00:05:09,79.5625,4.1171875,21.953125,12.343295097351074,79.39717102050781
310,310310.0,00:05:10,80.625,3.875,21.65625,12.153397560119629,79.84479522705078
